
GPS BIIR-2  (PRN 13),2020-09-18T18:44:22.353847,-5351912.37143,-14706417.2039,21320122.1845,
GPS BIIR-2  (PRN 13),2020-09-18T18:46:22.017864,-4894068.30845,-14755238.9076,21397071.9647,
GPS BIIR-2  (PRN 13),2020-09-18T18:48:21.681881,-4438540.10134,-14799134.1425,21466825.2149,
GPS BIIR-2  (PRN 13),2020-09-18T18:50:21.345898,-3977813.45719,-14838827.3683,21530533.1089,
GPS BIIR-2  (PRN 13),2020-09-18T18:52:21.009915,-3515853.19027,-14873918.7036,21587562.5935,
GPS BIIR-2  (PRN 13),2020-09-18T18:54:20.673932,-3056665.50549,-14904162.7611,21637504.8232,
GPS BIIR-2  (PRN 13),2020-09-18T18:56:20.337949,-2592675.52838,-14930058.8743,21681184.2656,
GPS BIIR-2  (PRN 13),2020-09-18T18:58:20.001966,-2127881.86765,-14951326.0515,21718140.3804,
GPS BIIR-2  (PRN 13),2020-09-18T19:00:19.665983,-1666309.62418,-14967838.7284,21748138.3855,
GPS BIIR-2  (PRN 13),2020-09-18T19:02:19.330000,-1200344.66947,-14979869.7696,21771673.8126,
GPS BIIR-2  (PRN 13),2020-09-18T19:04:18.994017,-737894.929263,-14987215.4761,21788347.9386,
GPS BIIR-2  (PRN 13),2020-09-18T19:06:18.658034,-271331.742677,-14989997.526,21798436.5526,
GPS BIIR-2  (PRN 13),2020-09-18T19:08:18.322051,195315.528561,-14988134.501,21801769.0383,
GPS BIIR-2  (PRN 13),2020-09-18T19:10:17.986068,658014.888645,-14981700.9198,21798401.5879,
GPS BIIR-2  (PRN 13),2020-09-18T19:12:17.650085,1124398.89778,-14970591.205,21788279.4525,
GPS BIIR-2  (PRN 13),2020-09-18T19:14:17.314102,1590434.60962,-14954844.0814,21771406.743,
GPS BIIR-2  (PRN 13),2020-09-18T19:16:16.978118,2052100.64915,-14934653.9551,21748014.1917,
GPS BIIR-2  (PRN 13),2020-09-18T19:18:16.642135,2517012.95592,-14909688.3536,21717716.7696,
GPS BIIR-2  (PRN 13),2020-09-18T19:20:16.306152,2981145.87994,-14880105.9924,21680693.2348,
GPS BIIR-2  (PRN 13),2020-09-18T19:22:15.970169,3440499.97336,-14846220.5719,21637348.1422,
GPS BIIR-2  (PRN 13),2020-09-18T19:24:15.634186,3902653.15851,-14807473.7318,21586967.3718,
GPS BIIR-2  (PRN 13),2020-09-18T19:26:15.298203,4363598.55639,-14764143.6703,21529903.7382,
GPS BIIR-2  (PRN 13),2020-09-18T19:28:14.962220,4819369.41565,-14716662.4862,21466734.4551,
GPS BIIR-2  (PRN 13),2020-09-18T19:30:14.626237,5277484.83476,-14664247.5517,21396418.3994,
GPS BIIR-2  (PRN 13),2020-09-18T19:32:14.290254,5733967.49874,-14607295.7524,21319481.4246,
GPS BIIR-2  (PRN 13),2020-09-18T19:34:13.954271,6184894.94655,-14546356.2716,21236671.6418,
GPS BIIR-2  (PRN 13),2020-09-18T19:36:13.618288,6637706.36352,-14480424.5006,21146623.9789,
GPS BIIR-2  (PRN 13),2020-09-18T19:38:13.282305,7088465.16098,-14410014.8394,21050035.7655,
GPS BIIR-2  (PRN 13),2020-09-18T19:40:12.946322,7533303.85035,-14335791.9769,20947823.8517,
GPS BIIR-2  (PRN 13),2020-09-18T19:42:12.610339,7979561.0185,-14256532.2365,20838303.1865,
GPS BIIR-2  (PRN 13),2020-09-18T19:44:12.274356,8423351.83673,-14172866.0224,20722340.522,
GPS BIIR-2  (PRN 13),2020-09-18T19:46:11.938373,8860874.16526,-14085571.6776,20601018.8867,
GPS BIIR-2  (PRN 13),2020-09-18T19:48:11.602390,9299346.35329,-13993209.8424,20472337.9216,
GPS BIIR-2  (PRN 13),2020-09-18T19:50:11.266407,9734945.75755,-13896525.1653,20337331.3754,
GPS BIIR-2  (PRN 13),2020-09-18T19:52:10.930423,10163946.2185,-13796407.3985,20197245.3272,
GPS BIIR-2  (PRN 13),2020-09-18T19:54:10.594440,10593425.6611,-13691205.6321,20049769.8613,
GPS BIIR-2  (PRN 13),2020-09-18T19:56:10.258457,11019634.4616,-13581776.5716,19896102.6808,
